,date,open,close,high,low,volume,code
248,2014-01-24,8.544,8.504,8.61,8.471,522641.0,600036
249,2014-01-27,8.479,8.422,8.504,8.381,470787.0,600036
250,2014-01-28,8.438,8.512,8.536,8.43,397578.0,600036
251,2014-01-29,8.544,8.569,8.61,8.512,285381.0,600036
252,2014-01-30,8.552,8.447,8.552,8.414,265392.0,600036
253,2014-02-07,8.398,8.422,8.455,8.349,320835.0,600036
254,2014-02-10,8.455,8.504,8.512,8.438,542959.0,600036
255,2014-02-11,8.479,8.618,8.756,8.422,1084733.0,600036
256,2014-02-12,8.618,8.569,8.683,8.544,538027.0,600036
257,2014-02-13,8.536,8.585,8.764,8.504,971381.0,600036
258,2014-02-14,8.585,8.577,8.626,8.52,422660.0,600036
259,2014-02-17,8.642,8.569,8.675,8.536,619647.0,600036
260,2014-02-18,8.569,8.414,8.569,8.398,719371.0,600036
261,2014-02-19,8.414,8.569,8.634,8.381,1095953.0,600036
262,2014-02-20,8.569,8.438,8.65,8.43,666546.0,600036
263,2014-02-21,8.438,8.414,8.52,8.365,514326.0,600036
264,2014-02-24,8.373,8.218,8.373,8.194,844298.0,600036
265,2014-02-25,8.235,8.104,8.267,8.055,843107.0,600036
266,2014-02-26,8.071,8.169,8.218,8.063,423550.0,600036
267,2014-02-27,8.186,8.169,8.202,8.055,641572.0,600036
268,2014-02-28,8.153,8.096,8.202,8.014,627759.0,600036
269,2014-03-03,8.039,8.006,8.063,7.965,783099.0,600036
270,2014-03-04,7.99,7.949,7.99,7.876,748678.0,600036
271,2014-03-05,7.965,7.851,7.965,7.843,579111.0,600036
272,2014-03-06,7.843,7.933,7.974,7.827,549303.0,600036
273,2014-03-07,7.933,7.892,8.023,7.868,548203.0,600036
274,2014-03-10,7.835,7.721,7.851,7.705,709131.0,600036
275,2014-03-11,7.721,7.737,7.77,7.672,413460.0,600036
276,2014-03-12,7.713,7.835,7.884,7.68,586955.0,600036
277,2014-03-13,7.859,7.884,8.039,7.811,700617.0,600036
278,2014-03-14,7.859,7.794,7.859,7.745,577446.0,600036
279,2014-03-17,7.851,7.819,7.876,7.762,352786.0,600036
280,2014-03-18,7.811,7.819,7.892,7.794,448027.0,600036
281,2014-03-19,7.794,7.786,7.794,7.737,305359.0,600036
282,2014-03-20,7.786,7.713,7.851,7.705,363313.0,600036
283,2014-03-21,7.713,8.023,8.071,7.696,1143719.0,600036
284,2014-03-24,8.031,8.023,8.055,7.941,798450.0,600036
285,2014-03-25,8.023,7.982,8.071,7.957,419015.0,600036
286,2014-03-26,8.006,7.99,8.031,7.965,336327.0,600036
287,2014-03-27,7.99,7.982,8.096,7.884,728401.0,600036
288,2014-03-28,7.982,8.039,8.088,7.965,675623.0,600036
289,2014-03-31,8.031,8.006,8.071,7.925,539220.0,600036
290,2014-04-01,7.998,8.055,8.096,7.974,405535.0,600036
291,2014-04-02,8.055,8.129,8.161,8.039,469731.0,600036
292,2014-04-03,8.153,8.055,8.194,8.031,376115.0,600036
293,2014-04-04,8.023,8.112,8.12,7.99,289837.0,600036
294,2014-04-08,8.112,8.349,8.471,8.112,1256475.0,600036
295,2014-04-09,8.341,8.3,8.389,8.283,495461.0,600036
296,2014-04-10,8.316,8.487,8.626,8.259,1257410.0,600036
297,2014-04-11,8.479,8.471,8.52,8.398,837004.0,600036
298,2014-04-14,8.471,8.406,8.544,8.332,445360.0,600036
299,2014-04-15,8.357,8.202,8.373,8.161,558988.0,600036
300,2014-04-16,8.194,8.243,8.292,8.169,323000.0,600036
301,2014-04-17,8.275,8.226,8.308,8.21,249855.0,600036
302,2014-04-18,8.177,8.161,8.235,8.096,449418.0,600036
303,2014-04-21,8.12,8.023,8.202,8.006,452250.0,600036
304,2014-04-22,8.023,8.104,8.137,8.006,397713.0,600036
305,2014-04-23,8.096,8.104,8.177,8.08,384279.0,600036
306,2014-04-24,8.129,8.145,8.243,8.088,415197.0,600036
307,2014-04-25,8.218,8.21,8.349,8.145,728270.0,600036
308,2014-04-28,8.267,8.202,8.292,8.137,577432.0,600036
309,2014-04-29,8.218,8.243,8.275,8.145,559273.0,600036
310,2014-04-30,8.251,8.177,8.267,8.169,384652.0,600036
311,2014-05-05,8.153,8.104,8.169,7.982,560112.0,600036
312,2014-05-06,8.088,8.047,8.153,8.031,249921.0,600036
313,2014-05-07,8.047,8.039,8.088,8.031,331782.0,600036
314,2014-05-08,8.039,8.063,8.186,8.014,347424.0,600036
315,2014-05-09,8.096,8.08,8.137,8.063,289613.0,600036
316,2014-05-12,8.12,8.177,8.218,8.088,465850.0,600036
317,2014-05-13,8.177,8.145,8.186,8.12,240246.0,600036
318,2014-05-14,8.153,8.145,8.202,8.129,284904.0,600036
319,2014-05-15,8.145,8.137,8.186,8.12,263203.0,600036
320,2014-05-16,8.177,8.177,8.21,8.137,380200.0,600036
321,2014-05-19,8.153,8.039,8.169,7.982,509744.0,600036
322,2014-05-20,8.047,8.055,8.096,8.014,254929.0,600036
323,2014-05-21,7.998,8.112,8.129,7.998,206924.0,600036
324,2014-05-22,8.112,8.12,8.235,8.096,345990.0,600036
325,2014-05-23,8.145,8.21,8.218,8.12,253655.0,600036
326,2014-05-26,8.275,8.218,8.283,8.186,360808.0,600036
327,2014-05-27,8.218,8.243,8.292,8.194,408484.0,600036
328,2014-05-28,8.243,8.316,8.324,8.226,451230.0,600036
329,2014-05-29,8.332,8.275,8.357,8.275,395608.0,600036
330,2014-05-30,8.275,8.275,8.349,8.259,220714.0,600036
331,2014-06-03,8.267,8.3,8.373,8.21,362995.0,600036
332,2014-06-04,8.308,8.235,8.316,8.202,274626.0,600036
333,2014-06-05,8.251,8.283,8.3,8.177,399444.0,600036
334,2014-06-06,8.283,8.153,8.283,8.104,575421.0,600036
335,2014-06-09,8.12,8.153,8.267,8.12,424593.0,600036
336,2014-06-10,8.202,8.275,8.283,8.145,694025.0,600036
337,2014-06-11,8.251,8.251,8.308,8.21,372119.0,600036
338,2014-06-12,8.235,8.21,8.251,8.186,338853.0,600036
339,2014-06-13,8.202,8.332,8.373,8.194,712121.0,600036
340,2014-06-16,8.341,8.471,8.528,8.292,907402.0,600036
341,2014-06-17,8.463,8.414,8.463,8.373,502604.0,600036
342,2014-06-18,8.414,8.357,8.455,8.349,427681.0,600036
343,2014-06-19,8.398,8.308,8.414,8.275,448412.0,600036
344,2014-06-20,8.316,8.324,8.349,8.275,452401.0,600036
345,2014-06-23,8.324,8.235,8.332,8.226,413421.0,600036
346,2014-06-24,8.235,8.3,8.308,8.226,318114.0,600036
347,2014-06-25,8.3,8.267,8.308,8.243,306744.0,600036
348,2014-06-26,8.292,8.349,8.381,8.275,371089.0,600036
349,2014-06-27,8.324,8.3,8.365,8.283,407411.0,600036
350,2014-06-30,8.3,8.349,8.365,8.3,390666.0,600036
351,2014-07-01,8.357,8.341,8.381,8.316,338596.0,600036
352,2014-07-02,8.341,8.365,8.381,8.332,382684.0,600036
353,2014-07-03,8.373,8.43,8.438,8.357,551895.0,600036
354,2014-07-04,8.422,8.43,8.455,8.406,329355.0,600036
355,2014-07-07,8.43,8.414,8.447,8.398,321830.0,600036
356,2014-07-08,8.414,8.455,8.471,8.398,366791.0,600036
357,2014-07-09,8.447,8.349,8.455,8.332,504461.0,600036
358,2014-07-10,8.357,8.365,8.414,8.357,425212.0,600036
359,2014-07-11,8.373,8.408,8.451,8.356,488737.0,600036
360,2014-07-14,8.408,8.46,8.46,8.365,464433.0,600036
361,2014-07-15,8.46,8.486,8.495,8.425,449031.0,600036
362,2014-07-16,8.486,8.495,8.538,8.451,456930.0,600036
363,2014-07-17,8.495,8.451,8.495,8.425,299212.0,600036
364,2014-07-18,8.451,8.495,8.53,8.434,458729.0,600036
365,2014-07-21,8.495,8.512,8.521,8.46,306667.0,600036
366,2014-07-22,8.521,8.66,8.729,8.495,909242.0,600036
367,2014-07-23,8.651,8.738,8.79,8.642,787754.0,600036
368,2014-07-24,8.738,8.972,9.024,8.738,1416128.0,600036
369,2014-07-25,9.007,9.102,9.111,8.998,775555.0,600036
370,2014-07-28,9.18,9.519,9.571,9.18,1780572.0,600036
371,2014-07-29,9.527,9.571,9.666,9.467,1061171.0,600036
372,2014-07-30,9.571,9.536,9.692,9.475,888114.0,600036
373,2014-07-31,9.484,9.606,9.614,9.449,698959.0,600036
374,2014-08-01,9.571,9.562,9.822,9.536,968192.0,600036
375,2014-08-04,9.562,9.762,9.762,9.545,811925.0,600036
376,2014-08-05,9.753,9.701,9.762,9.64,632376.0,600036
377,2014-08-06,9.632,9.527,9.632,9.458,854254.0,600036
378,2014-08-07,9.484,9.319,9.606,9.302,756617.0,600036
379,2014-08-08,9.363,9.397,9.415,9.276,588700.0,600036
380,2014-08-11,9.423,9.614,9.649,9.406,614892.0,600036
381,2014-08-12,9.527,9.467,9.571,9.432,560070.0,600036
382,2014-08-13,9.467,9.397,9.545,9.371,629019.0,600036
383,2014-08-14,9.397,9.319,9.484,9.258,905361.0,600036
384,2014-08-15,9.311,9.363,9.423,9.258,574984.0,600036
385,2014-08-18,9.371,9.371,9.441,9.337,482833.0,600036
386,2014-08-19,9.371,9.354,9.389,9.284,420857.0,600036
387,2014-08-20,9.319,9.302,9.354,9.267,350769.0,600036
388,2014-08-21,9.302,9.198,9.302,9.12,549423.0,600036
389,2014-08-22,9.163,9.293,9.311,9.137,402055.0,600036
390,2014-08-25,9.302,9.18,9.319,9.137,400540.0,600036
391,2014-08-26,9.18,9.198,9.232,9.137,376545.0,600036
392,2014-08-27,9.163,9.172,9.224,9.12,372057.0,600036
393,2014-08-28,9.172,9.085,9.172,9.05,532492.0,600036
394,2014-08-29,9.137,9.163,9.172,9.068,311516.0,600036
395,2014-09-01,9.189,9.146,9.206,9.111,446646.0,600036
396,2014-09-02,9.163,9.276,9.302,9.085,850663.0,600036
397,2014-09-03,9.267,9.354,9.406,9.25,821786.0,600036
398,2014-09-04,9.363,9.397,9.432,9.302,581841.0,600036
399,2014-09-05,9.423,9.484,9.501,9.415,711097.0,600036
400,2014-09-09,9.484,9.371,9.519,9.363,526756.0,600036
401,2014-09-10,9.284,9.293,9.363,9.25,470452.0,600036
402,2014-09-11,9.284,9.224,9.38,9.215,770928.0,600036
403,2014-09-12,9.206,9.276,9.284,9.18,372888.0,600036
404,2014-09-15,9.206,9.215,9.25,9.163,582191.0,600036
405,2014-09-16,9.224,9.18,9.328,9.163,831012.0,600036
406,2014-09-17,9.241,9.18,9.25,9.128,615920.0,600036
407,2014-09-18,9.137,9.172,9.25,9.102,772945.0,600036
408,2014-09-19,9.163,9.215,9.232,9.137,596316.0,600036
409,2014-09-22,9.163,8.989,9.172,8.955,786710.0,600036
410,2014-09-23,8.981,9.015,9.05,8.946,517968.0,600036
411,2014-09-24,8.972,9.172,9.198,8.963,859530.0,600036
412,2014-09-25,9.241,9.111,9.25,9.076,736184.0,600036
413,2014-09-26,9.085,9.068,9.12,9.024,426162.0,600036
414,2014-09-29,9.068,9.024,9.094,8.989,748088.0,600036
415,2014-09-30,9.033,9.015,9.059,8.989,539375.0,600036
416,2014-10-08,9.033,9.068,9.076,8.981,808766.0,600036
417,2014-10-09,9.068,9.068,9.146,9.024,812066.0,600036
418,2014-10-10,9.033,9.085,9.128,9.015,730453.0,600036
419,2014-10-13,9.033,9.042,9.085,8.981,651393.0,600036
420,2014-10-14,9.015,8.989,9.059,8.972,542721.0,600036
